Time,Voltage,Current,Temperature,SOC
3030.1,3.7017191690036,0.984054854909709,27.11667,0.555643759427876
3030.2,3.70183885897518,0.981285913750646,27.11667,0.555638214832119
3030.3,3.70199040306551,0.981043696963581,27.11667,0.555632685837789
3030.4,3.70202949852914,0.980965865867945,27.1190945000033,0.555627158208214
3030.5,3.70218103351116,0.980934015640188,27.11972,0.555621631017173
3030.6,3.70222013808311,0.980908800623711,27.11972,0.555616104005591
3030.7,3.70222013808311,0.980881729766429,27.11972,0.555610577136081
3030.8,3.70237168165217,0.980854659043288,27.11972,0.5556050504191
3030.9,3.70241077763708,0.980870625780189,27.11972,0.555599523854648
3031.0,3.70256231713266,0.980825978912369,27.11972,0.555593997200232
3031.1,3.71768796142622,0.474795108706217,27.11972,0.555588470797375
3031.2,3.71785258150859,0.4724551087583,27.1172956496276,0.555585795593923
3031.3,3.71800411414432,0.472138551485756,27.11667,0.555583133575055
3031.4,3.7181947556047,0.472086379362669,27.11667,0.555580473339809
3031.5,3.71823386061653,0.472075375053064,27.11667,0.555577813398523
3031.6,3.71838540227919,0.472044837785574,27.1190944814965,0.555575153519241
3031.7,3.71857604209381,0.472023113221611,27.11972,0.555572493812018
3031.8,3.71861513972447,0.472012223554039,27.11972,0.555569834227202
3031.9,3.718766678226,0.472010367450123,27.11972,0.555567174703743
3032.0,3.71880577927844,0.471981686620502,27.122152406032,0.555564515190742
3032.1,3.74060585592208,-0.247111610648525,27.12278,0.555561855839341
3032.2,3.74088086736635,-0.24795736466365,27.12278,0.555563248174312
3032.3,3.74107150894087,-0.247704245975289,27.12278,0.555564645274631
3032.4,3.74126214396492,-0.247662929871325,27.12278,0.555566040948769
3032.5,3.74145278676167,-0.247647638820315,27.12278,0.555567436390114
3032.6,3.74149188620078,-0.247635884788422,27.12278,0.555568831745302
3032.7,3.74164339515737,-0.247624575079688,27.12278,0.555570227034263
3032.8,3.74183406691226,-0.247613765519756,27.12278,0.5555716222595
3032.9,3.74217624586387,-0.247599775199988,27.12278,0.555573017423831
3033.0,3.74225444441666,-0.247316356261215,27.12278,0.555574412509335
3033.1,3.74995093525723,-0.495470484236729,27.12278,0.555575805997932
3033.2,3.75022220660289,-0.496613559318446,27.12278,0.555578597695499
3033.3,3.75026130568337,-0.49680195402559,27.12278,0.555581395833652
3033.4,3.75041283900348,-0.496756781728565,27.12278,0.555584195033303
3033.5,3.7506034800239,-0.496747178835898,27.12278,0.555586993978433
